,Unnamed: 0,X [s],Avanti sensor 1: EMG 1 [V],Avanti sensor 2: EMG 2 [V],Avanti sensor 3: EMG 3 [V],Avanti sensor 4: EMG 4 [V],Avanti sensor 5: EMG 5 [V],Avanti sensor 6: EMG 6 [V],Avanti sensor 7: EMG 7 [V],Avanti sensor 8: EMG 8 [V],Avanti sensor 9: EMG 9 [V],Avanti sensor 10: EMG 10 [V]
22407,22407,17.7938,-1.40993e-05,-1.62814e-05,-1.96384e-05,-1.561e-05,-2.53452e-05,-6.88182e-06,6.88182e-06,-2.36667e-05,1.15816e-05,5.87472e-06
22408,22408,17.7946,-1.49386e-05,-1.47707e-05,-1.96384e-05,-1.14137e-05,-2.56809e-05,-4.53193e-06,1.84634e-06,-2.85344e-05,2.40024e-05,9.9031e-06
22409,22409,17.7954,-1.32601e-05,-1.39315e-05,-1.91348e-05,-1.49386e-05,-2.60166e-05,-3.86053e-06,5.03548e-07,-2.97093e-05,3.97803e-05,1.12459e-05
22410,22410,17.7962,-1.54421e-05,-1.49386e-05,-2.03098e-05,-1.67849e-05,-2.29953e-05,-4.86763e-06,3.69268e-06,-3.47448e-05,5.35439e-05,1.29244e-05
22411,22411,17.797,-1.35958e-05,-1.561e-05,-2.09812e-05,-1.35958e-05,-1.59457e-05,-6.54612e-06,7.21752e-06,-3.3402e-05,4.17945e-05,1.35958e-05
22412,22412,17.7978,-1.35958e-05,-1.84634e-05,-1.8967e-05,-1.25887e-05,-1.02388e-05,-6.04257e-06,7.88891e-06,-3.25628e-05,1.66171e-05,7.88891e-06
22413,22413,17.7986,-1.46029e-05,-1.46029e-05,-1.98062e-05,-1.25887e-05,-6.37827e-06,-2.18204e-06,3.18914e-06,-3.77661e-05,2.51774e-06,5.53903e-06
22414,22414,17.7994,-1.59457e-05,-1.19173e-05,-2.09812e-05,-1.32601e-05,-6.88182e-06,-3.02129e-06,1.84634e-06,-4.28016e-05,3.35698e-06,6.88182e-06
22415,22415,17.8001,-1.35958e-05,-1.35958e-05,-2.29953e-05,-1.32601e-05,-3.02129e-06,-2.68559e-06,2.51774e-06,-3.72625e-05,1.67849e-06,8.56031e-06
22416,22416,17.8009,-1.09102e-05,-1.39315e-05,-2.3331e-05,-1.59457e-05,-7.55322e-06,-1.51064e-06,2.85344e-06,-3.81018e-05,-1.09102e-05,7.55322e-06
22417,22417,17.8017,-1.15816e-05,-1.35958e-05,-2.29953e-05,-1.561e-05,-4.86763e-06,-4.69978e-06,1.84634e-06,-3.74304e-05,-1.30922e-05,5.20333e-06
22418,22418,17.8025,-1.35958e-05,-1.66171e-05,-2.03098e-05,-1.79599e-05,-3.86053e-06,-6.37827e-06,1.84634e-06,-3.37377e-05,-1.05745e-05,4.86763e-06
22419,22419,17.8033,-1.19173e-05,-1.82956e-05,-2.03098e-05,-1.62814e-05,-1.12459e-05,-4.36408e-06,4.53193e-06,-3.23949e-05,-7.55322e-06,7.21752e-06
22420,22420,17.8041,-1.32601e-05,-1.46029e-05,-1.96384e-05,-1.32601e-05,-1.46029e-05,-8.39246e-07,6.88182e-06,-2.63523e-05,-5.03548e-07,8.56031e-06
22421,22421,17.8049,-1.49386e-05,-1.49386e-05,-2.1149e-05,-1.76242e-05,-1.84634e-05,-3.52483e-06,2.85344e-06,-1.7792e-05,1.67849e-06,7.21752e-06
22422,22422,17.8057,-1.561e-05,-1.76242e-05,-2.13169e-05,-1.71206e-05,-2.09812e-05,-4.19623e-06,-1.17494e-06,-2.08133e-05,-4.69978e-06,7.88891e-06
22423,22423,17.8065,-1.4435e-05,-1.57778e-05,-2.03098e-05,-1.79599e-05,-2.06455e-05,-1.17494e-06,-5.03548e-07,-2.93736e-05,-1.30922e-05,3.69268e-06
22424,22424,17.8073,-1.30922e-05,-1.29244e-05,-2.06455e-05,-1.79599e-05,-2.36667e-05,-8.39246e-07,-3.35698e-07,-3.64233e-05,1.67849e-06,3.18914e-06
22425,22425,17.8081,-1.02388e-05,-1.24208e-05,-2.13169e-05,-1.84634e-05,-2.73594e-05,-8.39246e-07,5.87472e-06,-3.50805e-05,1.86313e-05,3.86053e-06
22426,22426,17.8089,-1.04067e-05,-1.14137e-05,-2.16526e-05,-1.39315e-05,-2.73594e-05,-2.51774e-06,6.21042e-06,-3.91089e-05,1.86313e-05,4.86763e-06
22427,22427,17.8097,-1.32601e-05,-1.09102e-05,-2.19883e-05,-1.12459e-05,-2.16526e-05,-3.86053e-06,7.88891e-06,-4.04517e-05,2.18204e-05,5.20333e-06
22428,22428,17.8105,-1.25887e-05,-1.32601e-05,-2.16526e-05,-1.35958e-05,-2.09812e-05,-5.70687e-06,7.55322e-06,-3.05486e-05,1.79599e-05,6.88182e-06
22429,22429,17.8113,-1.07424e-05,-1.57778e-05,-2.13169e-05,-1.27565e-05,-1.82956e-05,-7.21752e-06,1.05745e-05,-2.70237e-05,9.56741e-06,5.03548e-06
22430,22430,17.8121,-1.24208e-05,-1.42672e-05,-2.03098e-05,-1.25887e-05,-1.94705e-05,-6.21042e-06,1.12459e-05,-2.83665e-05,1.91348e-05,6.54612e-06
22431,22431,17.8129,-1.32601e-05,-1.4435e-05,-2.03098e-05,-1.25887e-05,-1.86313e-05,-7.55322e-06,5.87472e-06,-2.63523e-05,4.7837e-05,1.27565e-05
22432,22432,17.8136,-9.73526e-06,-1.52743e-05,-2.26596e-05,-1.32601e-05,-1.66171e-05,-1.04067e-05,4.53193e-06,-2.53452e-05,6.32792e-05,1.35958e-05
22433,22433,17.8144,-1.05745e-05,-1.46029e-05,-2.3331e-05,-1.29244e-05,-1.42672e-05,-9.56741e-06,5.87472e-06,-2.85344e-05,6.41184e-05,1.67849e-05
22434,22434,17.8152,-1.32601e-05,-1.49386e-05,-2.03098e-05,-1.2253e-05,-1.39315e-05,-8.22461e-06,6.54612e-06,-3.122e-05,6.49577e-05,1.93027e-05
22435,22435,17.816,-1.10781e-05,-1.12459e-05,-1.86313e-05,-1.02388e-05,-1.561e-05,-8.89601e-06,7.88891e-06,-3.20592e-05,5.53903e-05,1.59457e-05
22436,22436,17.8168,-1.15816e-05,-1.12459e-05,-1.93027e-05,-1.05745e-05,-1.69528e-05,-8.22461e-06,8.39246e-06,-3.65911e-05,3.70947e-05,1.19173e-05
22437,22437,17.8176,-9.56741e-06,-1.2253e-05,-1.96384e-05,-1.2253e-05,-1.62814e-05,-2.01419e-06,9.9031e-06,-3.27306e-05,2.70237e-05,7.38537e-06
22438,22438,17.8184,-8.89601e-06,-1.19173e-05,-2.03098e-05,-1.52743e-05,-1.76242e-05,-3.35698e-07,1.15816e-05,-2.38346e-05,1.42672e-05,5.53903e-06
22439,22439,17.8192,-1.15816e-05,-1.2253e-05,-2.3331e-05,-1.52743e-05,-1.79599e-05,-3.35698e-07,1.09102e-05,-2.76951e-05,1.84634e-06,4.19623e-06
22440,22440,17.82,-1.29244e-05,-1.561e-05,-2.48417e-05,-1.20851e-05,-1.51064e-05,1.67849e-07,5.03548e-06,-3.72625e-05,-1.25887e-05,6.21042e-06
22441,22441,17.8208,-1.29244e-05,-1.39315e-05,-2.53452e-05,-1.2253e-05,-1.19173e-05,3.35698e-07,3.52483e-06,-4.3473e-05,-1.42672e-05,2.34989e-06
22442,22442,17.8216,-1.42672e-05,-1.12459e-05,-2.53452e-05,-1.59457e-05,-1.59457e-05,-3.35698e-07,3.35698e-06,-3.65911e-05,-1.74563e-05,-2.51774e-06
22443,22443,17.8224,-1.35958e-05,-1.30922e-05,-2.29953e-05,-1.69528e-05,-1.8967e-05,8.39246e-07,-1.67849e-07,-2.73594e-05,-2.70237e-05,-5.20333e-06
22444,22444,17.8232,-1.2253e-05,-1.29244e-05,-2.16526e-05,-1.69528e-05,-1.96384e-05,1.17494e-06,-1.84634e-06,-2.87022e-05,-3.60876e-05,-8.56031e-06
22445,22445,17.824,-1.42672e-05,-1.32601e-05,-2.4506e-05,-1.46029e-05,-1.86313e-05,-1.67849e-06,1.17494e-06,-3.03807e-05,-3.97803e-05,-6.88182e-06
22446,22446,17.8248,-1.49386e-05,-1.52743e-05,-2.60166e-05,-1.561e-05,-1.561e-05,-1.67849e-07,1.17494e-06,-3.10521e-05,-3.77661e-05,-3.18914e-06
22447,22447,17.8256,-1.29244e-05,-1.69528e-05,-2.36667e-05,-1.8967e-05,-1.86313e-05,-3.35698e-07,3.52483e-06,-2.90379e-05,-3.122e-05,-8.39246e-07
22448,22448,17.8264,-9.9031e-06,-1.40993e-05,-2.16526e-05,-1.98062e-05,-1.84634e-05,-1.67849e-07,4.02838e-06,-3.23949e-05,-2.73594e-05,-5.03548e-07
22449,22449,17.8271,-1.04067e-05,-1.52743e-05,-2.29953e-05,-2.06455e-05,-1.67849e-05,-1.51064e-06,4.86763e-06,-3.17235e-05,-2.46738e-05,-1.67849e-07
22450,22450,17.8279,-1.27565e-05,-1.59457e-05,-2.13169e-05,-1.8967e-05,-1.66171e-05,1.67849e-07,8.56031e-06,-3.03807e-05,-2.4506e-05,-1.0071e-06
22451,22451,17.8287,-1.561e-05,-1.49386e-05,-2.16526e-05,-1.86313e-05,-1.62814e-05,-5.03548e-07,9.23171e-06,-3.13878e-05,-2.29953e-05,-8.39246e-07
22452,22452,17.8295,-1.54421e-05,-1.51064e-05,-2.16526e-05,-1.62814e-05,-1.54421e-05,-2.51774e-06,1.19173e-05,-2.34989e-05,-1.71206e-05,3.86053e-06
22453,22453,17.8303,-1.67849e-05,-1.39315e-05,-2.09812e-05,-1.66171e-05,-1.42672e-05,-1.17494e-06,1.32601e-05,-2.06455e-05,-1.12459e-05,9.9031e-06
22454,22454,17.8311,-1.561e-05,-1.49386e-05,-2.03098e-05,-1.66171e-05,-1.09102e-05,-2.01419e-06,8.39246e-06,-2.26596e-05,-9.06386e-06,1.07424e-05
22455,22455,17.8319,-1.4435e-05,-1.42672e-05,-2.19883e-05,-1.98062e-05,-1.29244e-05,-3.52483e-06,-2.01419e-06,-2.03098e-05,-1.29244e-05,7.55322e-06
22456,22456,17.8327,-1.35958e-05,-1.32601e-05,-2.23239e-05,-1.8967e-05,-1.35958e-05,-6.21042e-06,-9.9031e-06,-2.85344e-05,-1.72885e-05,6.37827e-06
22457,22457,17.8335,-1.17494e-05,-1.561e-05,-2.29953e-05,-1.84634e-05,-1.42672e-05,-8.89601e-06,-1.09102e-05,-3.70947e-05,-1.66171e-05,3.52483e-06
22458,22458,17.8343,-9.9031e-06,-1.49386e-05,-2.13169e-05,-1.76242e-05,-1.52743e-05,-6.88182e-06,-9.73526e-06,-3.62554e-05,-1.29244e-05,1.84634e-06
22459,22459,17.8351,-1.2253e-05,-1.40993e-05,-2.23239e-05,-1.561e-05,-1.561e-05,-6.88182e-06,-4.19623e-06,-3.13878e-05,-3.52483e-06,3.35698e-06
22460,22460,17.8359,-1.39315e-05,-1.52743e-05,-2.38346e-05,-1.27565e-05,-1.49386e-05,-5.87472e-06,3.52483e-06,-3.37377e-05,1.84634e-06,2.34989e-06
22461,22461,17.8367,-1.07424e-05,-1.69528e-05,-2.43381e-05,-1.62814e-05,-1.32601e-05,-2.18204e-06,1.02388e-05,-3.74304e-05,1.84634e-06,1.0071e-06
22462,22462,17.8375,-8.89601e-06,-1.64492e-05,-2.23239e-05,-1.59457e-05,-1.32601e-05,-1.84634e-06,1.42672e-05,-3.60876e-05,-6.71397e-07,-3.35698e-07
22463,22463,17.8383,-7.88891e-06,-1.37636e-05,-2.16526e-05,-1.86313e-05,-1.84634e-05,-5.03548e-06,1.66171e-05,-3.74304e-05,-1.67849e-07,-5.03548e-07
22464,22464,17.8391,-8.89601e-06,-1.42672e-05,-2.13169e-05,-2.16526e-05,-2.09812e-05,-4.86763e-06,1.05745e-05,-3.44091e-05,-2.51774e-06,-2.34989e-06
22465,22465,17.8399,-9.56741e-06,-1.39315e-05,-1.8967e-05,-2.09812e-05,-1.84634e-05,-1.67849e-06,4.86763e-06,-2.80308e-05,2.18204e-06,-1.67849e-07
22466,22466,17.8406,-1.25887e-05,-1.17494e-05,-2.03098e-05,-1.76242e-05,-1.66171e-05,-2.18204e-06,4.53193e-06,-2.90379e-05,8.22461e-06,2.51774e-06
22467,22467,17.8414,-1.46029e-05,-1.02388e-05,-2.09812e-05,-1.59457e-05,-1.62814e-05,-3.86053e-06,4.86763e-06,-3.42412e-05,-1.67849e-06,4.53193e-06
22468,22468,17.8422,-1.51064e-05,-1.04067e-05,-2.19883e-05,-1.66171e-05,-1.62814e-05,-3.02129e-06,1.67849e-07,-4.07874e-05,5.03548e-07,5.53903e-06
22469,22469,17.843,-1.49386e-05,-1.2253e-05,-2.36667e-05,-1.74563e-05,-2.1149e-05,-3.52483e-06,-5.03548e-07,-4.0116e-05,1.02388e-05,6.54612e-06
22470,22470,17.8438,-1.52743e-05,-1.35958e-05,-2.16526e-05,-1.76242e-05,-2.24918e-05,-6.54612e-06,9.23171e-06,-3.47448e-05,1.25887e-05,8.22461e-06
22471,22471,17.8446,-1.59457e-05,-1.30922e-05,-2.16526e-05,-1.69528e-05,-1.76242e-05,-5.87472e-06,1.29244e-05,-3.13878e-05,1.2253e-05,7.55322e-06
22472,22472,17.8454,-1.54421e-05,-1.561e-05,-2.23239e-05,-1.8967e-05,-1.82956e-05,-6.37827e-06,1.52743e-05,-2.63523e-05,1.66171e-05,8.89601e-06
22473,22473,17.8462,-1.52743e-05,-1.66171e-05,-2.29953e-05,-1.71206e-05,-1.96384e-05,-7.88891e-06,1.32601e-05,-2.83665e-05,2.50095e-05,1.39315e-05
22474,22474,17.847,-1.67849e-05,-1.71206e-05,-2.36667e-05,-1.59457e-05,-1.93027e-05,-6.54612e-06,6.54612e-06,-2.97093e-05,3.6759e-05,1.69528e-05
22475,22475,17.8478,-1.79599e-05,-1.69528e-05,-2.3331e-05,-1.49386e-05,-1.98062e-05,-6.04257e-06,6.21042e-06,-2.97093e-05,3.84375e-05,1.32601e-05
22476,22476,17.8486,-1.54421e-05,-1.54421e-05,-2.09812e-05,-1.42672e-05,-1.82956e-05,-7.38537e-06,1.84634e-06,-3.20592e-05,3.37377e-05,1.42672e-05
22477,22477,17.8494,-1.09102e-05,-1.62814e-05,-2.23239e-05,-1.39315e-05,-1.59457e-05,-7.88891e-06,5.53903e-06,-3.28984e-05,2.26596e-05,1.71206e-05
22478,22478,17.8502,-1.19173e-05,-1.4435e-05,-2.29953e-05,-1.82956e-05,-1.59457e-05,-6.88182e-06,5.20333e-06,-3.10521e-05,1.46029e-05,1.66171e-05
22479,22479,17.851,-1.42672e-05,-1.19173e-05,-2.29953e-05,-1.71206e-05,-1.4435e-05,-4.53193e-06,6.54612e-06,-3.0045e-05,1.51064e-06,1.30922e-05
22480,22480,17.8518,-1.35958e-05,-1.05745e-05,-2.3331e-05,-1.66171e-05,-1.29244e-05,-3.52483e-06,1.05745e-05,-2.6688e-05,-1.05745e-05,9.23171e-06
22481,22481,17.8526,-1.59457e-05,-1.42672e-05,-2.06455e-05,-1.79599e-05,-1.42672e-05,-3.52483e-06,1.04067e-05,-2.19883e-05,-1.47707e-05,5.87472e-06
22482,22482,17.8534,-1.40993e-05,-1.32601e-05,-1.69528e-05,-1.8967e-05,-1.561e-05,-5.87472e-06,1.05745e-05,-1.99741e-05,-1.15816e-05,4.19623e-06
22483,22483,17.8541,-1.17494e-05,-1.25887e-05,-1.76242e-05,-1.69528e-05,-1.66171e-05,-4.86763e-06,8.22461e-06,-2.16526e-05,-1.09102e-05,6.54612e-06
22484,22484,17.8549,-9.56741e-06,-1.12459e-05,-1.69528e-05,-1.49386e-05,-1.76242e-05,-5.20333e-06,7.21752e-06,-2.56809e-05,-9.23171e-06,4.69978e-06
22485,22485,17.8557,-9.9031e-06,-1.17494e-05,-1.76242e-05,-1.62814e-05,-1.72885e-05,-4.36408e-06,4.53193e-06,-2.80308e-05,-3.86053e-06,4.69978e-06
22486,22486,17.8565,-1.39315e-05,-1.07424e-05,-1.82956e-05,-1.71206e-05,-1.66171e-05,-2.85344e-06,3.52483e-06,-3.22271e-05,-1.67849e-07,4.86763e-06
22487,22487,17.8573,-1.15816e-05,-1.2253e-05,-1.66171e-05,-1.69528e-05,-1.69528e-05,-5.20333e-06,5.20333e-06,-3.17235e-05,4.86763e-06,2.51774e-06
22488,22488,17.8581,-9.56741e-06,-1.17494e-05,-1.69528e-05,-1.72885e-05,-1.67849e-05,-3.86053e-06,5.87472e-06,-3.13878e-05,7.88891e-06,3.86053e-06
22489,22489,17.8589,-1.09102e-05,-1.15816e-05,-1.76242e-05,-1.98062e-05,-1.96384e-05,-2.51774e-06,3.69268e-06,-2.7863e-05,1.15816e-05,4.19623e-06
22490,22490,17.8597,-8.89601e-06,-1.32601e-05,-2.03098e-05,-1.82956e-05,-2.29953e-05,-3.52483e-06,3.18914e-06,-3.0045e-05,7.21752e-06,5.53903e-06
22491,22491,17.8605,-9.9031e-06,-1.35958e-05,-2.23239e-05,-1.7792e-05,-2.43381e-05,-1.51064e-06,1.51064e-06,-3.27306e-05,1.51064e-06,4.53193e-06
22492,22492,17.8613,-8.22461e-06,-1.52743e-05,-2.19883e-05,-1.35958e-05,-2.23239e-05,-2.85344e-06,-2.18204e-06,-3.42412e-05,5.03548e-07,6.88182e-06
22493,22493,17.8621,-9.23171e-06,-1.35958e-05,-1.8967e-05,-1.29244e-05,-2.1149e-05,-3.52483e-06,1.84634e-06,-3.50805e-05,1.51064e-06,7.21752e-06
22494,22494,17.8629,-1.09102e-05,-1.51064e-05,-2.09812e-05,-1.29244e-05,-1.86313e-05,-3.52483e-06,2.51774e-06,-3.20592e-05,2.51774e-06,8.39246e-06
22495,22495,17.8637,-1.19173e-05,-1.52743e-05,-2.36667e-05,-1.62814e-05,-1.82956e-05,-3.18914e-06,-1.67849e-07,-3.03807e-05,2.18204e-06,7.21752e-06
22496,22496,17.8645,-1.32601e-05,-1.57778e-05,-2.3331e-05,-1.62814e-05,-1.7792e-05,-4.19623e-06,1.84634e-06,-3.30663e-05,-1.67849e-06,6.21042e-06
22497,22497,17.8653,-9.73526e-06,-1.69528e-05,-1.96384e-05,-1.64492e-05,-1.66171e-05,-6.21042e-06,3.86053e-06,-3.25628e-05,1.67849e-07,3.18914e-06
22498,22498,17.8661,-7.88891e-06,-1.79599e-05,-2.16526e-05,-1.42672e-05,-1.69528e-05,-5.70687e-06,3.35698e-06,-3.44091e-05,-4.86763e-06,1.84634e-06
22499,22499,17.8669,-8.56031e-06,-1.62814e-05,-2.16526e-05,-1.71206e-05,-1.91348e-05,-4.53193e-06,-1.51064e-06,-3.74304e-05,-1.09102e-05,3.52483e-06
22500,22500,17.8676,-5.20333e-06,-1.49386e-05,-2.16526e-05,-1.62814e-05,-2.06455e-05,-2.85344e-06,-3.52483e-06,-3.54162e-05,-7.04967e-06,6.54612e-06
22501,22501,17.8684,-6.21042e-06,-1.46029e-05,-2.06455e-05,-1.84634e-05,-1.8967e-05,-4.86763e-06,8.39246e-07,-3.10521e-05,5.03548e-07,6.71397e-06
22502,22502,17.8692,-4.53193e-06,-1.30922e-05,-2.16526e-05,-1.7792e-05,-1.93027e-05,-1.84634e-06,2.01419e-06,-2.7863e-05,5.03548e-06,6.88182e-06
22503,22503,17.87,-4.86763e-06,-1.561e-05,-2.16526e-05,-1.561e-05,-1.59457e-05,-1.17494e-06,2.85344e-06,-2.76951e-05,7.72107e-06,4.86763e-06
22504,22504,17.8708,-8.22461e-06,-1.27565e-05,-2.03098e-05,-1.66171e-05,-1.82956e-05,-3.69268e-06,5.53903e-06,-2.04776e-05,7.04967e-06,1.51064e-06
22505,22505,17.8716,-8.89601e-06,-1.19173e-05,-1.96384e-05,-1.52743e-05,-1.7792e-05,-5.03548e-07,9.23171e-06,-1.96384e-05,2.51774e-06,-1.67849e-06
22506,22506,17.8724,-9.56741e-06,-1.24208e-05,-2.36667e-05,-1.82956e-05,-1.84634e-05,-8.39246e-07,7.72107e-06,-1.91348e-05,-2.18204e-06,-1.51064e-06
22507,22507,17.8732,-1.25887e-05,-1.74563e-05,-2.50095e-05,-1.66171e-05,-1.96384e-05,-4.53193e-06,5.20333e-06,-2.16526e-05,-3.52483e-06,3.35698e-07
22508,22508,17.874,-1.35958e-05,-1.67849e-05,-2.43381e-05,-1.62814e-05,-1.8967e-05,-4.36408e-06,7.38537e-06,-2.70237e-05,-3.18914e-06,1.17494e-06
22509,22509,17.8748,-1.17494e-05,-1.4435e-05,-2.29953e-05,-1.561e-05,-1.62814e-05,-5.03548e-06,6.37827e-06,-2.97093e-05,-1.51064e-06,1.17494e-06
22510,22510,17.8756,-1.25887e-05,-1.37636e-05,-2.03098e-05,-1.61135e-05,-1.67849e-05,-5.20333e-06,6.88182e-06,-3.03807e-05,-1.67849e-07,2.01419e-06
22511,22511,17.8764,-1.25887e-05,-1.39315e-05,-2.06455e-05,-1.62814e-05,-1.76242e-05,-4.86763e-06,7.04967e-06,-3.23949e-05,3.35698e-07,3.18914e-06
22512,22512,17.8772,-1.39315e-05,-1.49386e-05,-2.23239e-05,-1.49386e-05,-1.93027e-05,-3.18914e-06,8.72816e-06,-3.39055e-05,2.85344e-06,1.17494e-06
22513,22513,17.878,-1.561e-05,-1.19173e-05,-2.09812e-05,-1.42672e-05,-1.82956e-05,-3.86053e-06,8.22461e-06,-3.23949e-05,2.18204e-06,3.35698e-06
22514,22514,17.8788,-1.47707e-05,-1.40993e-05,-2.06455e-05,-1.29244e-05,-1.71206e-05,-8.56031e-06,8.22461e-06,-3.10521e-05,2.51774e-06,4.19623e-06
22515,22515,17.8796,-1.59457e-05,-1.62814e-05,-2.43381e-05,-1.39315e-05,-1.52743e-05,-9.06386e-06,3.52483e-06,-2.92058e-05,1.04067e-05,2.51774e-06
22516,22516,17.8804,-1.59457e-05,-1.52743e-05,-2.24918e-05,-1.42672e-05,-1.4435e-05,-8.89601e-06,2.01419e-06,-2.80308e-05,1.69528e-05,4.19623e-06
22517,22517,17.8811,-1.35958e-05,-1.20851e-05,-2.43381e-05,-1.69528e-05,-1.62814e-05,-5.87472e-06,3.69268e-06,-2.80308e-05,1.32601e-05,7.21752e-06
22518,22518,17.8819,-1.52743e-05,-9.56741e-06,-2.29953e-05,-1.62814e-05,-1.86313e-05,-9.56741e-06,1.51064e-06,-2.6688e-05,7.21752e-06,9.23171e-06
22519,22519,17.8827,-1.81277e-05,-8.89601e-06,-2.03098e-05,-1.4435e-05,-1.76242e-05,-9.23171e-06,2.51774e-06,-2.87022e-05,-1.51064e-06,1.02388e-05
22520,22520,17.8835,-1.84634e-05,-1.0071e-05,-2.16526e-05,-1.29244e-05,-1.62814e-05,-6.88182e-06,6.21042e-06,-2.80308e-05,-4.86763e-06,5.87472e-06
22521,22521,17.8843,-1.59457e-05,-1.05745e-05,-2.23239e-05,-1.2253e-05,-1.59457e-05,-6.21042e-06,6.88182e-06,-3.0045e-05,-6.21042e-06,2.51774e-06
22522,22522,17.8851,-1.25887e-05,-1.09102e-05,-2.23239e-05,-1.0071e-05,-1.57778e-05,-5.53903e-06,1.24208e-05,-2.18204e-05,-3.52483e-06,3.02129e-06
22523,22523,17.8859,-1.29244e-05,-1.15816e-05,-2.40024e-05,-1.52743e-05,-1.82956e-05,-8.39246e-06,1.99741e-05,-2.06455e-05,-1.0071e-06,3.52483e-06
22524,22524,17.8867,-1.51064e-05,-1.09102e-05,-2.29953e-05,-1.76242e-05,-1.93027e-05,-7.55322e-06,1.72885e-05,-2.21561e-05,1.17494e-06,3.02129e-06
22525,22525,17.8875,-1.39315e-05,-1.15816e-05,-2.23239e-05,-1.64492e-05,-1.93027e-05,-7.55322e-06,1.05745e-05,-2.70237e-05,-1.51064e-06,2.18204e-06
22526,22526,17.8883,-1.2253e-05,-1.49386e-05,-2.09812e-05,-1.49386e-05,-2.29953e-05,-5.53903e-06,6.21042e-06,-3.27306e-05,1.84634e-06,3.86053e-06
22527,22527,17.8891,-1.49386e-05,-1.79599e-05,-2.06455e-05,-1.46029e-05,-2.43381e-05,-6.37827e-06,4.19623e-06,-3.54162e-05,7.21752e-06,6.54612e-06
22528,22528,17.8899,-1.561e-05,-1.76242e-05,-2.09812e-05,-1.82956e-05,-2.16526e-05,-6.88182e-06,6.71397e-07,-3.39055e-05,1.37636e-05,4.86763e-06
22529,22529,17.8907,-1.35958e-05,-1.72885e-05,-2.26596e-05,-1.87991e-05,-1.64492e-05,-6.37827e-06,4.86763e-06,-3.0045e-05,1.561e-05,7.88891e-06
22530,22530,17.8915,-1.30922e-05,-1.4435e-05,-2.26596e-05,-1.51064e-05,-1.72885e-05,-4.19623e-06,5.53903e-06,-2.29953e-05,1.10781e-05,9.9031e-06
22531,22531,17.8923,-1.35958e-05,-1.35958e-05,-2.16526e-05,-1.32601e-05,-1.69528e-05,-2.85344e-06,5.20333e-06,-2.24918e-05,3.18914e-06,5.20333e-06
22532,22532,17.8931,-1.35958e-05,-1.69528e-05,-2.19883e-05,-1.35958e-05,-1.29244e-05,-2.85344e-06,5.03548e-06,-2.46738e-05,-8.39246e-07,4.19623e-06
22533,22533,17.8939,-1.30922e-05,-1.76242e-05,-2.09812e-05,-1.37636e-05,-1.46029e-05,-1.34279e-06,3.18914e-06,-2.80308e-05,-3.35698e-07,6.54612e-06
22534,22534,17.8946,-1.24208e-05,-1.79599e-05,-2.16526e-05,-1.25887e-05,-1.49386e-05,-3.02129e-06,-1.67849e-07,-3.02129e-05,-1.17494e-06,6.54612e-06
22535,22535,17.8954,-1.42672e-05,-1.69528e-05,-2.29953e-05,-1.15816e-05,-1.49386e-05,-4.19623e-06,-6.37827e-06,-3.27306e-05,-5.03548e-07,3.18914e-06
22536,22536,17.8962,-1.49386e-05,-1.49386e-05,-2.19883e-05,-1.25887e-05,-1.82956e-05,-8.39246e-07,-6.37827e-06,-4.04517e-05,-1.84634e-06,4.69978e-06
22537,22537,17.897,-1.42672e-05,-1.49386e-05,-2.16526e-05,-1.561e-05,-1.82956e-05,-2.34989e-06,-8.39246e-06,-4.24659e-05,1.17494e-06,6.21042e-06
22538,22538,17.8978,-1.62814e-05,-1.46029e-05,-2.16526e-05,-1.46029e-05,-1.76242e-05,-5.70687e-06,-2.51774e-06,-3.82696e-05,3.18914e-06,7.04967e-06
22539,22539,17.8986,-1.39315e-05,-1.37636e-05,-2.09812e-05,-1.2253e-05,-1.49386e-05,-4.86763e-06,7.55322e-06,-3.03807e-05,2.85344e-06,9.06386e-06
22540,22540,17.8994,-1.66171e-05,-1.61135e-05,-2.3331e-05,-1.42672e-05,-1.4435e-05,-6.21042e-06,9.56741e-06,-2.41703e-05,3.18914e-06,7.88891e-06
22541,22541,17.9002,-1.62814e-05,-1.76242e-05,-2.18204e-05,-1.561e-05,-1.84634e-05,-2.34989e-06,8.39246e-06,-3.64233e-05,3.02129e-06,5.53903e-06
22542,22542,17.901,-1.62814e-05,-1.49386e-05,-2.43381e-05,-1.46029e-05,-2.09812e-05,-1.51064e-06,9.39956e-06,-3.74304e-05,3.02129e-06,3.86053e-06
22543,22543,17.9018,-1.86313e-05,-1.20851e-05,-2.4506e-05,-1.32601e-05,-1.86313e-05,-4.36408e-06,1.42672e-05,-2.70237e-05,1.17494e-06,4.36408e-06
22544,22544,17.9026,-1.42672e-05,-1.04067e-05,-2.29953e-05,-1.29244e-05,-1.82956e-05,-2.34989e-06,1.25887e-05,-2.97093e-05,-1.67849e-07,5.53903e-06
22545,22545,17.9034,-1.29244e-05,-1.09102e-05,-2.03098e-05,-1.35958e-05,-1.86313e-05,-1.67849e-06,7.55322e-06,-3.17235e-05,1.17494e-06,4.36408e-06
22546,22546,17.9042,-1.17494e-05,-1.24208e-05,-2.26596e-05,-1.39315e-05,-1.57778e-05,3.35698e-07,6.54612e-06,-2.97093e-05,5.03548e-07,1.51064e-06
